tweet,class,label,clean_text
"""@MannyDiesel: Def not cowboy lol RT @ArtofFloyd: Terrell Owens was the best Eagle &amp; Cowboy ever"" ..dude cried like a bitch on tv, over Romo",1,offensive_language,def not cowboy lol rt terrell owens was the best eagle amp cowboy ever dude cried like a bitch on tv over romo
"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers",0,hate_speech,lmfaoooo i hate black people this is why theres black people and niggers
"""@Master11_: @20ToLife_ @GabrielaStarr How could u do this to me bitch"" potent",1,offensive_language,how could u do this to me bitch potent
"""@MaxMayo77: http://t.co/3Jk4kR44X3"" a pissed lad past out. I would lick his dirty soles while he slept.",2,neither,a pissed lad past out i would lick his dirty soles while he slept
"""@MaxMayo77: http://t.co/PrrskknqRv"" love frat boy w/ soft long soles",2,neither,love frat boy w soft long soles
"""@MaxMayo77: http://t.co/XpSC3makgJ"" sexy lad with hot soles and arches.",2,neither,sexy lad with hot soles and arches
"""@MegamindNick: @white_thunduh nah fam I gotta cheat with the hoes"" depends on the female i feel",1,offensive_language,nah fam i gotta cheat with the hoes depends on the female i feel
"""@Mesha_nojas: @_Vontethekidd &#128079;&#128079;&#128079;&#128079;&#128588;"" I got hicks lol",2,neither,i got hicks lol
"""@Migsmichelen: This new twitter is confusing the shit out of me."" Go back to south america bitch",1,offensive_language,this new twitter is confusing the shit out of me go back to south america bitch
"""@Miikito_x3: Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy",1,offensive_language,toto means ass or vaginai think pussy cause toto santi is like nasty pussy
"""@MikelaHenry: but what if he actually does choose the ugly bitch over you? &#58381;""Her ass must be fat!",1,offensive_language,but what if he actually does choose the ugly bitch over you her ass must be fat
"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*",1,offensive_language,bitch couldnt kill my vibe if ya tried dis why i love miley
"""@Montrell_: I'm tired of bitches saying I look mean.. &#128530;"" nigga you big af, wear tight shirts, and grim everybody.",1,offensive_language,im tired of bitches saying i look mean nigga you big af wear tight shirts and grim everybody
"""@MotherJones: 10 birds your grandkids may never see, thanks to climate change http://t.co/XqmXHkAsWt http://t.co/RbITeGRnhm"" #Climate",2,neither,birds your grandkids may never see thanks to climate change climate
"""@MvckFadden: ""Stay beautiful you bitch""""",1,offensive_language,stay beautiful you bitch
"""@NICKIMINAJ: #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls",1,offensive_language,wutkinda r purple ceeeleeeman this gurl was jus playin on the stupid hoe track but in still shitted on sum gurls
"""@NastyCopper: Money getting taller and bitches getting blurry""",1,offensive_language,money getting taller and bitches getting blurry
"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;",1,offensive_language,i aint never seen a bitch so obsessed with they nigga im obsessed with mine
"""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh.",1,offensive_language,kobe stay talking trash but lets not forget i meant to do this one smh
"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao",0,hate_speech,at least im not a nigger lmfao
"""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol",1,offensive_language,people always asking me what im mixed with she a bad asian bitch lol
"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",0,hate_speech,ariza is a snake and a coward but at least he isnt a cripple like your hero roach lmaoo
"""@OSAY_it_aint_so: &#8220;@IgnoreAllLaws: Fosters home for imaginary trash&#8221; WHOA CHILL""

that show was everything tf",2,neither,fosters home for imaginary trash whoa chill that show was everything tf
"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!",1,offensive_language,i am lowkey tired if you tired be quiet and go to sleep hoe
"""@PRAYINGFORHEAD: &#8220;@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD&#8221; http://t.co/cussDJesRK""",1,offensive_language,stop bringing weird niggers into my mentions
"""@PRETTyBOSs_BRAt: We don't love these hoes &#128080;&#128581;""",1,offensive_language,we dont love these hoes
"""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!""",1,offensive_language,if yo girl cant have homeboys you a ol weak bitch ass nigga
"""@Patsfanjoe32: @d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol""",1,offensive_language,i think worst advice i gave you was dont be a pussy and speed up lol
"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy",1,offensive_language,quote this tweet with your favorite animalpussy
"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",1,offensive_language,i hate when strippers tell you theyre dancers hoe ballet dancers dont pop their pussy to beethoven you a stripper
"""@Poffalicious: Andrewbryant: Poff has double vision after 2 beers
Poff: ... Double pussy &#128526;"" smh",1,offensive_language,andrewbryant poff has double vision after beers poff double pussy smh
"""@Poobie_: When bitches TWERK on the computer....

ME: ""In ya &#128089;, in ya damn &#128089;&#8252;&#65039;""""",1,offensive_language,when bitches twerk on the computer me in ya in ya damn
"""@ProdsJewel_: &#8220;@sreadthepeace: &#8220;@yungmindless: @PeacePunkPrince Prince, THIS is art. http://t.co/EPHRWxMBHr&#8221; nobody takin his bitch!",1,offensive_language,prince this is art nobody takin his bitch
"""@QUAN1T0: 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now.""",2,neither,of welfaregovernment aid is claimed by white people so yall black slander is trash now
"""@QUAN1T0: These bitches don't care they just play that role.""",1,offensive_language,these bitches dont care they just play that role
"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.",1,offensive_language,it took a while for you to find me but i was hiding in the lime tree dis bitch in da wrong tree bro
"""@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM"" ....dudes a fag",0,hate_speech,drakes new shoes that will be released by nikejordan yes theres glitter on the shoes dudes a fag
"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo",2,neither,inna di ghetto you alone lmaoo
"""@RamBoutIt: &#8220;@Master11_: @20ToLife_ @RamBoutIt hoes Austin&#8221; teach us Austin.""I teach u how to get curved? That's all I know",2,neither,hoes austin teach us austini teach u how to get curved thats all i know
"""@ReachtheeCLIMAX: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!",1,offensive_language,bitches cant cook but know how to suck dick so to the ones that can do both
"""@RenegadeMo: Fat hoes get chose"" lol",1,offensive_language,fat hoes get chose lol
"""@RiahSM: #hoesaintloyal"" well they're hoes,no one expects them to be loyal",1,offensive_language,hoesaintloyal well theyre hoesno one expects them to be loyal
"""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch ass"" http://t.co/AmcOinY0wG",1,offensive_language,ol bitch ass
"""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo",1,offensive_language,bruh im tired of niggas retweetin miley cyrus naked that bitch aint no types of bad lmaooo
"""@SacTownProdigy: Just because tony romo at the mavs game dont mean he still not a bitch lmao.. Fuk them cowgirls"" lol bitch fuck you",1,offensive_language,just because tony romo at the mavs game dont mean he still not a bitch lmao fuk them cowgirls lol bitch fuck you
"""@SamJLayman : Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory""
Me: *rolls on the floor, laughing*",1,offensive_language,holy shit freddie highmore was in charlie and the chocolate factory me rolls on the floor laughing
"""@Samirahusic_: ""I don't want to have sex with my gf because I feel like I'm using her.."" - anonymous"" Whata faggot",1,offensive_language,i dont want to have sex with my gf because i feel like im using her anonymous whata faggot
"""@SexualGxfs: @ One of your followers with this &#128525;&#128553; http://t.co/F1TJl9xnCT"" @ somebody, bitch if you don't",1,offensive_language,one of your followers with this somebody bitch if you dont
"""@Shaa_Jenkins: If ya bitch always bitching clearly she care!"" Or just an annoying Bitch!",1,offensive_language,if ya bitch always bitching clearly she care or just an annoying bitch
"""@ShanTaughtHer: These catfish hoes thinkin they slick.. But niggas catching on &#128524;""",1,offensive_language,these catfish hoes thinkin they slick but niggas catching on
"""@SheWentToJordan: Can't worry about a bitch that ain't worried bout me"" #real",1,offensive_language,cant worry about a bitch that aint worried bout me real
"""@ShowArrive: Side hoes are for insecure niggas that can't handle a real one.""",1,offensive_language,side hoes are for insecure niggas that cant handle a real one
"""@Shun_stokes: &#128514;&#128514;&#128514;&#128514;RT @bluprint_4: Lmao! This bitch come scooting in the tent like she about to fuck some shit up!"" &#128557;&#128557;&#128557;",1,offensive_language,rt lmao this bitch come scooting in the tent like she about to fuck some shit up
"""@Shun_stokes: My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &#128514;""",1,offensive_language,my cousin said he share hoes with his brothers he said sharing is caring and he love his brothers
"""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food&#128530;""Broke hoe problems &#128514;&#128514;&#128514;&#128128;",1,offensive_language,im hungry but ionn wanna spend my money on foodbroke hoe problems
"""@SmeegBaby: Dese hoes be LYIN to all of us nigga""",1,offensive_language,dese hoes be lyin to all of us nigga
"""@SnakecharmsDump: http://t.co/4b427dQZCV"" oh yeah fuck that bitch",1,offensive_language,oh yeah fuck that bitch
"""@SportsCenter: Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash",2,neither,eli manning just threw his nflleading th interception of the season lmao trash
"""@SportsCenter: USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &#187; http://t.co/JOOsdSubIR"" he's a bitch",2,neither,usc senior rb anthony brown calls head coach steve sarkisian a racist and quits team hes a bitch
"""@StellaTex: Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy",1,offensive_language,guess what i also have zero time for your mansplaining adios stfu pussy
"""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad",2,neither,chilling sexy scally lad
"""@Strap__: I ain't sharing no bitch if you mines you mines &#128175;""",1,offensive_language,i aint sharing no bitch if you mines you mines
"""@SukMySweetness: money only impress the simple broke bitches""",1,offensive_language,money only impress the simple broke bitches
"""@Sylvieamx: #Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht",1,offensive_language,pisces will never be anybodys bitch they dont let people control or change them rigghhht
"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;",2,neither,tuku ho idk blah blah blah
"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;",2,neither,im not mad cuh hahaha suure tuku ho ita
"""@TayKnosBest: These hoes is crazy""",1,offensive_language,these hoes is crazy
"""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:",1,offensive_language,you aint ever gonna be a slice bitch kevin hart
"""@ThatniggaTroy: Oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch.",1,offensive_language,oomf so fuckin fine tho dam her dont be no bitch
"""@TheGamerKingKev: I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags",1,offensive_language,i wonder if the girl that gave head to boys for a drink in magaluf has twitter she probly sends nudes for fags
